country,spatial_democracy,pop_prop,region,pop_prop_log,rep_type
Argentina,1,132148.9726443769,Americas,11.791685145839347,Low
Argentina,0.8,137361.59574468085,Americas,11.830372112748206,Low
Armenia,0.25,23859.75572519084,Asia,10.07994845776173,Moderate
Armenia,0.5,22949.24427480916,Asia,10.041040285744298,Moderate
Armenia,0.5,22374.641221374044,Asia,10.015683508215572,Moderate
Armenia,0.5,22299.06106870229,Asia,10.012299852019291,Moderate
Armenia,0.25,22067.87786259542,Asia,10.001878339783723,Moderate
Aruba,1,2807.1428571428573,Americas,7.939922468242094,High
Aruba,1,2895.8571428571427,Americas,7.971036423164971,High
Aruba,1,2954.2380952380954,Americas,7.990996060804005,High
Aruba,1,3031.4761904761904,Americas,8.01680497144043,Moderate
Aruba,1,3068.2380952380954,Americas,8.028858765485765,Moderate
Aruba,1,3615.1428571428573,Americas,8.192886651693895,Moderate
Aruba,0.6666666666666666,4226.714285714285,Americas,8.34918020559583,Moderate
Aruba,1,4487.142857142857,Americas,8.408971443477379,Moderate
Aruba,1,4767.333333333333,Americas,8.46954237794023,Moderate
Aruba,1,4961.142857142857,Americas,8.509391407924117,Moderate
Aruba,0.6666666666666666,5114.285714285715,Americas,8.539793023333479,Moderate
Australia,0.3333333333333333,50857.35359116022,Oceania,10.836780004416678,Moderate
Australia,0.3333333333333333,56487.98351648352,Oceania,10.94178321339051,Moderate
Australia,0.6666666666666666,62403.71978021978,Oceania,11.041380164443298,Low
Australia,0.6666666666666666,68104.92432432433,Oceania,11.128804799719006,Low
Australia,0.6666666666666666,74299.4064171123,Oceania,11.215858241671413,Low
Australia,0.6666666666666666,78305.03723404255,Oceania,11.268367212400614,Low
Australia,0.6666666666666666,70695.29910714286,Oceania,11.166134358968867,Low
Australia,0.6666666666666666,76456.6875,Oceania,11.244479683005618,Low
Australia,0.6666666666666666,81145.0403587444,Oceania,11.303993454115616,Low
Australia,1,85412.81696428571,Oceania,11.355251450064566,Low
Australia,1,89798.62831858407,Oceania,11.405324979324899,Low
Australia,1,97971.59734513274,Oceania,11.492432892637055,Low
Australia,1,105964.61061946902,Oceania,11.570860455269372,Low
Australia,1,113910.5796460177,Oceania,11.643169030512542,Low
Austria,0.42857142857142855,30737.411504424777,Europe,10.333235807445062,Moderate
Austria,0.42857142857142855,31182.62831858407,Europe,10.347616434074668,Moderate
Austria,0.42857142857142855,32169.977876106193,Europe,10.378788932514658,Moderate
Austria,0.42857142857142855,33036.80973451328,Europe,10.405377665300806,Moderate
Austria,0.42857142857142855,31056.680327868853,Europe,10.343569211656124,Moderate
Austria,0.42857142857142855,30936.090163934427,Europe,10.339678747813997,Moderate
Austria,0.42857142857142855,31001.266393442624,Europe,10.341783334034263,Moderate
Austria,0.8571428571428571,31473.868852459018,Europe,10.356912920298821,Moderate
Austria,1,32583.286885245903,Europe,10.391554763661736,Moderate
Austria,1,32839.86885245902,Europe,10.399398570027909,Moderate
Austria,1,33726.24590163935,Europe,10.426031623362872,Moderate
Austria,1,34283.16393442623,Europe,10.442409665256195,Moderate
Austria,1,35426.389344262294,Europe,10.475212283105627,Moderate
Austria,0.8571428571428571,36563.13524590164,Europe,10.506795778070165,Moderate
Bahamas,0.6666666666666666,3082.3333333333335,Americas,8.033442164909529,Moderate
Bahamas,0.6666666666666666,3490.2264150943397,Americas,8.157721888477354,Moderate
Bahamas,0.6666666666666666,3886.777777777778,Americas,8.265335758592188,Moderate
Bahamas,0.6666666666666666,4306.037037037037,Americas,8.367773279149983,Moderate
Bahamas,0.6666666666666666,4290.745762711865,Americas,8.364215834276054,Moderate
Bahamas,0.6666666666666666,4245.307692307692,Americas,8.353569579583358,Moderate
Bahamas,0.6666666666666666,4637.861538461539,Americas,8.442008663653057,Moderate
Bahamas,0.6666666666666666,5782.767857142857,Americas,8.66263771506352,Moderate
Bahamas,0.6666666666666666,6140.964285714285,Americas,8.72273705860076,Moderate
Bahamas,0.3333333333333333,6446.982456140351,Americas,8.771367464062983,Moderate
Bahamas,0.6666666666666666,7136.037037037037,Americas,8.872912864414122,Moderate
Bangladesh,0.5,338283.9909090909,Asia,12.73164103147671,Low
Bangladesh,0.5,371516.2727272727,Asia,12.82534794494584,Low
Bangladesh,0.5,407710.01212121214,Asia,12.918311446075624,Low
Bangladesh,0.5,438532.6848484849,Asia,12.99118962586944,Low
Barbados,1,6202.5,Americas,8.732707715565956,Moderate
Barbados,1,6413.694444444444,Americas,8.766190740272753,Moderate
Barbados,1,5387.044444444445,Americas,8.591752172961044,Moderate
Barbados,1,5541.933333333333,Americas,8.620098695998953,Moderate
Barbados,1,5581.666666666667,Americas,8.627242696560195,Moderate
Barbados,0.6666666666666666,5589.422222222222,Americas,8.628631201634091,Moderate
Barbados,1,5329.583333333333,Americas,8.581028340245494,Moderate
Barbados,1,5387.125,Americas,8.591767126420978,Moderate
Barbados,1,5347.734693877551,Americas,8.584428328516639,Moderate
Barbados,1,5348.224489795918,Americas,8.58451991374248,Moderate
Barbados,1,5268.745098039216,Americas,8.569547491365716,Moderate
Barbados,1,5396.921568627451,Americas,8.59358399011124,Moderate
Barbados,1,5470.392156862745,Americas,8.60710558514292,Moderate
Barbados,1,5523.490196078431,Americas,8.616765221363426,Moderate
